State Name,District Name,Subdistrict Name,Facility Type,Facility Name,Facility Address,Latitude,Longitude,ActiveFlag_C,NOTIONAL_PHYSICAL,Location Type,Type Of Facility,Nin_N
Rajasthan,Ajmer,Arain,sub_cen,Harpura,NA,26.15354,75.174602,Y,Physical,Rural,Public,NA
Rajasthan,Barmer,Baytu,sub_cen,Sohara,NA,26.153723,71.910493,Y,Physical,Rural,Public,NA
Rajasthan,Sawai Madhopur,Sawai Madhopur,sub_cen,Gogoar,NA,26.153928,76.415813,Y,Physical,Rural,Public,4347771331
Rajasthan,Barmer,Balotra,sub_cen,Paraliya Ghamat,NA,26.154022,72.61216,Y,Physical,Rural,Public,NA
Rajasthan,Ajmer,Bhinai,sub_cen,Arwar,NA,26.154913,74.938414,Y,Physical,Rural,Public,NA
Rajasthan,Tonk,Todaraisingh,sub_cen,Uniyara Khurd,NA,26.155021,75.2129,Y,Physical,Rural,Public,4244733814
Rajasthan,Jodhpur,Luni,sub_cen,Narnadi,NA,26.1552596,72.9017603,Y,Physical,Rural,Public,NA
Rajasthan,Sawai Madhopur,Sawai Madhopur,sub_cen,Dungari,NA,26.156191,76.592166,Y,Physical,Rural,Public,6165526317
Rajasthan,Tonk,Todaraisingh,sub_cen,Pandraheda,NA,26.156881,75.5102,Y,Physical,Rural,Public,1478236449
Rajasthan,Ajmer,Jawaja,sub_cen,Beawar Khas,NA,26.157805,74.32942,Y,Physical,Rural,Public,NA
Rajasthan,Jaisalmer,Ramgarh,sub_cen,Meharon Ki Dhani,NA,26.157975,70.905637,Y,Physical,Rural,Public,NA
Rajasthan,Jodhpur,Luni,sub_cen,Birami,NA,26.1582006,73.2352525,Y,Physical,Rural,Public,NA
Rajasthan,Ajmer,Jawaja,sub_cen,Roopnagar,NA,26.158356,74.289087,Y,Physical,Rural,Public,NA
Rajasthan,Tonk,Tonk,sub_cen,Nurpura Kheda,NA,26.158893,75.902771,Y,Physical,Rural,Public,7231377875
Rajasthan,Karauli,Sapotra,sub_cen,Matoriya ki Guwadi,NA,26.159213,76.748149,Y,Physical,Rural,Public,NA
Rajasthan,Sawai Madhopur,Sawai Madhopur,sub_cen,Ajanoti,NA,26.15971,76.37864,Y,Physical,Rural,Public,6223121333
Rajasthan,Jodhpur,Luni,sub_cen,Tanawda,NA,26.1608202,73.0065816,Y,Physical,Rural,Public,NA
Rajasthan,Sawai Madhopur,Sawai Madhopur,sub_cen,Trilokpura,NA,26.161494,76.253705,Y,Physical,Rural,Public,4678635543
Rajasthan,Barmer,Balotra,sub_cen,Shivnagari,NA,26.161638,72.650596,Y,Physical,Rural,Public,NA
Rajasthan,Tonk,Tonk,sub_cen,NAHTADI,NA,26.16204,75.789472,Y,Physical,Rural,Public,8236868132
Rajasthan,Barmer,Sheo,sub_cen,Hathi Singh Ki Dhani,NA,26.163729,71.251783,Y,Physical,Rural,Public,NA
Rajasthan,Barmer,Sheo,sub_cen,Chak Bheska,NA,26.163729,71.251783,Y,Physical,Rural,Public,NA
Rajasthan,Barmer,Sheo,sub_cen,Hukam Singh ki Dhani,NA,26.163729,71.251783,Y,Physical,Rural,Public,NA
Rajasthan,Barmer,Sheo,sub_cen,Mandaliya,NA,26.163729,71.251783,Y,Physical,Rural,Public,NA
Rajasthan,Jodhpur,Luni,sub_cen,Birdawas,NA,26.1638167,73.2824331,Y,Physical,Rural,Public,NA
Rajasthan,Ajmer,Kekri,sub_cen,Deoliya khurd,NA,26.163872,74.203258,Y,Physical,Rural,Public,NA
Rajasthan,Tonk,Tonk,sub_cen,Mohammed Ganj,NA,26.165307,75.789515,Y,Physical,Rural,Public,8562843634
Rajasthan,Sawai Madhopur,Sawai Madhopur,sub_cen,Jadawata,NA,26.165344,76.383702,Y,Physical,Rural,Public,7741787522
Rajasthan,Jodhpur,Luni,sub_cen,Hingola,NA,26.1653985,72.7274495,Y,Physical,Rural,Public,NA
Rajasthan,Tonk,Todaraisingh,sub_cen,Indokiya,NA,26.166145,75.629537,Y,Physical,Rural,Public,7768566635
Rajasthan,Tonk,Tonk,sub_cen,Soran,NA,26.16641,75.86211,Y,Physical,Rural,Public,6637357861
Rajasthan,Barmer,Balotra,sub_cen,Barnama Charnan,NA,26.166452,72.277829,Y,Physical,Rural,Public,NA
Rajasthan,Barmer,Baytu,sub_cen,Khumaniyo Ki Dhani,NA,26.166686,71.75643,Y,Physical,Rural,Public,NA
Rajasthan,Tonk,Tonk,sub_cen,Lahan,NA,26.167761,75.731334,Y,Physical,Rural,Public,7823438556
Rajasthan,Karauli,Sapotra,sub_cen,Rawatpura,NA,26.167789,76.840383,Y,Physical,Rural,Public,NA
Rajasthan,Barmer,Balotra,sub_cen,Kesarpura,NA,26.167889,72.221574,Y,Physical,Rural,Public,NA
Rajasthan,Tonk,Todaraisingh,sub_cen,Kuhada Bujurg,NA,26.168969,75.60044,Y,Physical,Rural,Public,8572646761
Rajasthan,Tonk,Tonk,sub_cen,MANDAWAR,NA,26.168978,75.975352,Y,Physical,Rural,Public,3762383580
Rajasthan,Ajmer,Pisangan,sub_cen,Bakhatawarpura,NA,26.169534,74.659073,Y,Physical,Rural,Public,NA
Rajasthan,Barmer,Balotra,sub_cen,Gangawas,NA,26.169829,72.532314,Y,Physical,Rural,Public,NA
Rajasthan,Barmer,Baytu,sub_cen,Gangavas,NA,26.169829,72.532314,Y,Physical,Rural,Public,NA
Rajasthan,Barmer,Sheo,sub_cen,Joranada,NA,26.169978,71.340871,Y,Physical,Rural,Public,NA
Rajasthan,Ajmer,Kishangarh,sub_cen,Sargaon,NA,26.170013,74.36168,Y,Physical,Rural,Public,NA
Rajasthan,Tonk,Tonk,sub_cen,Yusuphpura Charai,NA,26.171033,75.85049,Y,Physical,Rural,Public,5678275388
Rajasthan,Barmer,Baytu,sub_cen,Rampura Kharda,NA,26.171251,71.957917,Y,Physical,Rural,Public,NA
Rajasthan,Tonk,Todaraisingh,sub_cen,Datoob,NA,26.171353,75.272628,Y,Physical,Rural,Public,7868681557
Rajasthan,Barmer,Balotra,sub_cen,Baniyavas,NA,26.17192,72.434691,Y,Physical,Rural,Public,NA
Rajasthan,Karauli,Sapotra,sub_cen,Dolatpura,NA,26.17194,76.791356,Y,Physical,Rural,Public,NA
Rajasthan,Jodhpur,Luni,sub_cen,Boranada,NA,26.1735211,72.9942451,Y,Physical,Rural,Public,NA
Rajasthan,Jaisalmer,Ramgarh,sub_cen,Kunda,NA,26.173657,70.782264,Y,Physical,Rural,Public,NA
Rajasthan,Ajmer,Arain,sub_cen,Dhos,NA,26.174693,75.125349,Y,Physical,Rural,Public,NA
Rajasthan,Sawai Madhopur,Sawai Madhopur,sub_cen,Enda,NA,26.17471,76.520056,Y,Physical,Rural,Public,1584447757
Rajasthan,Jodhpur,Luni,sub_cen,Doli,NA,26.1747453,72.8855163,Y,Physical,Rural,Public,NA
Rajasthan,Barmer,Balotra,sub_cen,Gangapura,NA,26.174874,72.254144,Y,Physical,Rural,Public,NA
Rajasthan,Jodhpur,Osian,sub_cen,Hanuman Nagar,NA,26.175183,72.9921898,Y,Physical,Rural,Public,NA
Rajasthan,Sawai Madhopur,Sawai Madhopur,sub_cen,Abhaypura,NA,26.175416,76.129096,Y,Physical,Rural,Public,5428428816
Rajasthan,Barmer,Balotra,sub_cen,Mukanpura,NA,26.17542,72.348872,Y,Physical,Rural,Public,NA
Rajasthan,Barmer,Baytu,sub_cen,Kharda Charnan,NA,26.175832,71.99348,Y,Physical,Rural,Public,NA
Rajasthan,Pali,Raipur,sub_cen,Sodhpura,NA,26.1766044,74.1885825,Y,Physical,Rural,Public,NA
Rajasthan,Sawai Madhopur,Sawai Madhopur,sub_cen,Olawada,NA,26.176953,76.505465,Y,Physical,Rural,Public,3865337673
Rajasthan,Sawai Madhopur,Sawai Madhopur,sub_cen,Sarsoop,NA,26.1778,76.06593,Y,Physical,Rural,Public,2211285537
Rajasthan,Tonk,Todaraisingh,sub_cen,Sanodia,NA,26.17885,75.192476,Y,Physical,Rural,Public,4853364331
Rajasthan,Jodhpur,Osian,sub_cen,BALRVA,NA,26.1792,73.7056,Y,Physical,Rural,Public,NA
Rajasthan,Ajmer,Bhinai,sub_cen,Badla,NA,26.179298,74.9238,Y,Physical,Rural,Public,NA
Rajasthan,Ajmer,Bhinai,sub_cen,Piproli,NA,26.179501,74.844865,Y,Physical,Rural,Public,NA
Rajasthan,Barmer,Balotra,sub_cen,Maji Khan ki Dhani,NA,26.180867,72.301512,Y,Physical,Rural,Public,NA
Rajasthan,Sawai Madhopur,Bonli,sub_cen,Bharja Nadi,NA,26.181044,76.407438,Y,Physical,Rural,Public,1115845131
Rajasthan,Jodhpur,Bilara,sub_cen,BADI KALA,NA,26.181406,73.706045,Y,Physical,Rural,Public,NA
Rajasthan,Tonk,Todaraisingh,sub_cen,Aliyari,NA,26.182365,75.533493,Y,Physical,Rural,Public,6131216571
Rajasthan,Jodhpur,Luni,sub_cen,Miyasani,NA,26.1825309,73.2470486,Y,Physical,Rural,Public,NA
Rajasthan,Ajmer,Arain,sub_cen,Sadapur,NA,26.18254,75.090315,Y,Physical,Rural,Public,NA
Rajasthan,Sawai Madhopur,Sawai Madhopur,sub_cen,Khat Kanla,NA,26.18333,76.43624,Y,Physical,Rural,Public,8188411865
Rajasthan,Jaisalmer,Ramgarh,sub_cen,Randha,NA,26.183551,70.978456,Y,Physical,Rural,Public,NA
Rajasthan,Tonk,Tonk,sub_cen,DODWADI,NA,26.183589,75.687716,Y,Physical,Rural,Public,7613673784
Rajasthan,Jodhpur,Bilara,sub_cen,RAMASANI,NA,26.1842119,73.4062342,Y,Physical,Rural,Public,NA
Rajasthan,Sawai Madhopur,Sawai Madhopur,sub_cen,Dhunda,NA,26.18463,76.343468,Y,Physical,Rural,Public,4683567186
Rajasthan,Jodhpur,Luni,sub_cen,Chicharli,NA,26.1853649,72.70381,Y,Physical,Rural,Public,NA
Rajasthan,Sawai Madhopur,Sawai Madhopur,sub_cen,Padana,NA,26.18578,76.45028,Y,Physical,Rural,Public,4845314378
Rajasthan,Karauli,Sapotra,sub_cen,Karai,NA,26.185865,77.015169,Y,Physical,Rural,Public,NA
Rajasthan,Sawai Madhopur,Sawai Madhopur,sub_cen,Jatwara Kanla,NA,26.18602,76.35027,Y,Physical,Rural,Public,2137166514
Rajasthan,Karauli,Sapotra,sub_cen,Fatehpur,NA,26.186251,76.667211,Y,Physical,Rural,Public,NA
Rajasthan,Barmer,Baytu,sub_cen,Nimba Ki Dhani,NA,26.186401,71.898636,Y,Physical,Rural,Public,NA
Rajasthan,Ajmer,Masooda,sub_cen,Nadi,NA,26.186682,74.388803,Y,Physical,Rural,Public,NA
Rajasthan,Pali,Raipur,sub_cen,Mesiya,NA,26.1878153,74.1093141,Y,Physical,Rural,Public,NA
Rajasthan,Tonk,Tonk,sub_cen,Devali,NA,26.189194,75.91446,Y,Physical,Rural,Public,5115242728
Rajasthan,Tonk,Todaraisingh,sub_cen,Sawariya,NA,26.189729,75.255198,Y,Physical,Rural,Public,8887752213
Rajasthan,Karauli,Sapotra,sub_cen,simara,NA,26.189974,77.082348,Y,Physical,Rural,Public,NA
Rajasthan,Karauli,Sapotra,sub_cen,Toda,NA,26.189995,77.05069,Y,Physical,Rural,Public,NA
Rajasthan,Tonk,Malpura,sub_cen,Tilanju,NA,26.190341,75.498552,Y,Physical,Rural,Public,1722488432
Rajasthan,Tonk,Newai,sub_cen,Hanotia,NA,26.191848,75.626628,Y,Physical,Rural,Public,3577473758
Rajasthan,Sawai Madhopur,Sawai Madhopur,sub_cen,Kawarpura (Shivard ),NA,26.192491,76.013184,Y,Physical,Rural,Public,1511664656
Rajasthan,Ajmer,Bhinai,sub_cen,Kotdi,NA,26.193433,74.907724,Y,Physical,Rural,Public,NA
Rajasthan,Tonk,Malpura,sub_cen,Jhadli,NA,26.1948,75.207064,Y,Physical,Rural,Public,3846523383
Rajasthan,Tonk,Todaraisingh,sub_cen,Mehroo,NA,26.195073,75.376195,Y,Physical,Rural,Public,1658773682
Rajasthan,Jodhpur,Bilara,sub_cen,OLVI,NA,26.1961952,73.4592701,Y,Physical,Rural,Public,NA
Rajasthan,Jodhpur,Mandor,sub_cen,RUDKALI,NA,26.1968032,73.2706389,Y,Physical,Rural,Public,NA
Rajasthan,Sawai Madhopur,Sawai Madhopur,sub_cen,Bhoori Phari,NA,26.19698,76.5794,Y,Physical,Rural,Public,3275145112
Rajasthan,Pali,Raipur,sub_cen,Pratapgarh,NA,26.1972955,74.2707509,Y,Physical,Rural,Public,NA
Rajasthan,Pali,Rani Station,sub_cen,Pratapgarh,NA,26.1972955,74.2707509,Y,Physical,Rural,Public,NA
Rajasthan,Barmer,Balotra,sub_cen,Durgapura,NA,26.19777,72.390305,Y,Physical,Rural,Public,NA
Rajasthan,Tonk,Tonk,sub_cen,CHIRONG,NA,26.198791,75.896963,Y,Physical,Rural,Public,2516311343
Rajasthan,Ajmer,Arain,sub_cen,Manoharpura,NA,26.198993,75.137025,Y,Physical,Rural,Public,NA
Rajasthan,Sawai Madhopur,Bonli,sub_cen,Bagroli,NA,26.199914,76.172577,Y,Physical,Rural,Public,7151536161
Rajasthan,Jodhpur,Luni,sub_cen,Sangaria,NA,26.2015191,73.0041879,Y,Physical,Rural,Public,NA
Rajasthan,Jodhpur,Luni,sub_cen,Sangariya Fanta,NA,26.2015191,73.0041879,Y,Physical,Rural,Public,NA
Rajasthan,Ajmer,Srinagar,sub_cen,Jhadwasa,NA,26.201919,74.718618,Y,Physical,Rural,Public,NA
Rajasthan,Jodhpur,Luni,sub_cen,Palasani,NA,26.2025951,73.313222,Y,Physical,Rural,Public,NA
Rajasthan,Pali,Jaitaran,sub_cen,Paliawas,NA,26.2031,73.9364,Y,Physical,Rural,Public,8345548328
Rajasthan,Pali,Jaitaran,sub_cen,Jhuujnda,NA,26.2031,73.9364,Y,Physical,Rural,Public,NA
Rajasthan,Pali,Jaitaran,sub_cen,Kheda Maharajpura,NA,26.2031,73.9364,Y,Physical,Rural,Public,NA
Rajasthan,Pali,Jaitaran,sub_cen,Sinla,NA,26.2031,73.9364,Y,Physical,Rural,Public,7486157436
Rajasthan,Pali,Jaitaran,sub_cen,Khinawadi,NA,26.2031,73.9364,Y,Physical,Rural,Public,NA
Rajasthan,Pali,Jaitaran,sub_cen,Samokhi,NA,26.2031,73.9364,Y,Physical,Rural,Public,8854147413
Rajasthan,Pali,Jaitaran,sub_cen,Bheemgarh,NA,26.2031,73.9364,Y,Physical,Rural,Public,1256538115
Rajasthan,Pali,Jaitaran,sub_cen,Dagla,NA,26.2031,73.9364,Y,Physical,Rural,Public,7845574719
Rajasthan,Pali,Jaitaran,sub_cen,Gyas,NA,26.2031,73.9364,Y,Physical,Rural,Public,2487471183
Rajasthan,Pali,Jaitaran,sub_cen,Lasni,NA,26.2031,73.9364,Y,Physical,Rural,Public,NA
Rajasthan,Pali,Jaitaran,sub_cen,Lilariya,NA,26.2031,73.9364,Y,Physical,Rural,Public,NA
Rajasthan,Pali,Jaitaran,sub_cen,Prathivipura,NA,26.2031,73.9364,Y,Physical,Rural,Public,7367631848
Rajasthan,Pali,Jaitaran,sub_cen,Agewa,NA,26.2031,73.9364,Y,Physical,Rural,Public,NA
Rajasthan,Pali,Jaitaran,sub_cen,Kakindra,NA,26.2031,73.9364,Y,Physical,Rural,Public,2268773377
Rajasthan,Pali,Jaitaran,sub_cen,Kanwalia Kalan,NA,26.2031,73.9364,Y,Physical,Rural,Public,NA
Rajasthan,Pali,Jaitaran,sub_cen,Raniwal,NA,26.2031,73.9364,Y,Physical,Rural,Public,1521428159
Rajasthan,Pali,Jaitaran,sub_cen,Devgarh Kheda,NA,26.2031,73.9364,Y,Physical,Rural,Public,NA
Rajasthan,Pali,Jaitaran,sub_cen,Tibadi,NA,26.2031,73.9364,Y,Physical,Rural,Public,NA
Rajasthan,Pali,Jaitaran,sub_cen,Tunkada,NA,26.2031,73.9364,Y,Physical,Rural,Public,3278341387
Rajasthan,Pali,Jaitaran,sub_cen,Godwar,NA,26.2031,73.9364,Y,Physical,Rural,Public,NA
Rajasthan,Pali,Jaitaran,sub_cen,Pratappura,NA,26.2031,73.9364,Y,Physical,Rural,Public,NA
Rajasthan,Pali,Jaitaran,sub_cen,Ramawas Kala,NA,26.2031,73.9364,Y,Physical,Rural,Public,2758823674
Rajasthan,Pali,Jaitaran,sub_cen,Bhakarwas,NA,26.2031,73.9364,Y,Physical,Rural,Public,NA
Rajasthan,Pali,Jaitaran,sub_cen,Kharchiya,NA,26.2031,73.9364,Y,Physical,Rural,Public,NA
Rajasthan,Pali,Jaitaran,sub_cen,Kotadia,NA,26.2031,73.9364,Y,Physical,Rural,Public,3543454478
Rajasthan,Pali,Jaitaran,sub_cen,Kanecha,NA,26.2031,73.9364,Y,Physical,Rural,Public,7533776469
Rajasthan,Pali,Jaitaran,sub_cen,Khardi,NA,26.2031,73.9364,Y,Physical,Rural,Public,3113556629
Rajasthan,Pali,Jaitaran,sub_cen,Litaria,NA,26.2031,73.9364,Y,Physical,Rural,Public,6474346563
Rajasthan,Pali,Jaitaran,sub_cen,Rabariawas,NA,26.2031,73.9364,Y,Physical,Rural,Public,7588764519
Rajasthan,Pali,Jaitaran,sub_cen,Sangawas,NA,26.2031,73.9364,Y,Physical,Rural,Public,NA
Rajasthan,Pali,Jaitaran,sub_cen,Amarpura,NA,26.2031,73.9364,Y,Physical,Rural,Public,4267743278
Rajasthan,Pali,Jaitaran,sub_cen,Peepaliya Khurd,NA,26.2031,73.9364,Y,Physical,Rural,Public,NA
Rajasthan,Pali,Jaitaran,sub_cen,Akodia,NA,26.2031,73.9364,Y,Physical,Rural,Public,NA
Rajasthan,Pali,Jaitaran,sub_cen,Bogasani,NA,26.2031,73.9364,Y,Physical,Rural,Public,NA
Rajasthan,Pali,Jaitaran,sub_cen,Chanwadia,NA,26.2031,73.9364,Y,Physical,Rural,Public,NA
Rajasthan,Pali,Jaitaran,sub_cen,Doria,NA,26.2031,73.9364,Y,Physical,Rural,Public,NA
Rajasthan,Pali,Jaitaran,sub_cen,Ramaswas Khurd,NA,26.2031,73.9364,Y,Physical,Rural,Public,4176368852
Rajasthan,Pali,Jaitaran,sub_cen,Garnia,NA,26.2031,73.9364,Y,Physical,Rural,Public,5125181189
Rajasthan,Pali,Jaitaran,sub_cen,Rajadand,NA,26.2031,73.9364,Y,Physical,Rural,Public,NA
Rajasthan,Pali,Jaitaran,sub_cen,Jhajanwas,NA,26.2031,73.9364,Y,Physical,Rural,Public,NA
Rajasthan,Pali,Jaitaran,sub_cen,Manpura Baktawarpura,NA,26.2031,73.9364,Y,Physical,Rural,Public,NA
Rajasthan,Pali,Jaitaran,sub_cen,Dev Nagar,NA,26.2031,73.9364,Y,Physical,Rural,Public,NA
Rajasthan,Pali,Jaitaran,sub_cen,Patan,NA,26.2031,73.9364,Y,Physical,Rural,Public,7488324513
Rajasthan,Pali,Jaitaran,sub_cen,Roopnagar,NA,26.2031,73.9364,Y,Physical,Rural,Public,3575648641
Rajasthan,Pali,Jaitaran,sub_cen,Hemdai,NA,26.2031,73.9364,Y,Physical,Rural,Public,NA
Rajasthan,Pali,Jaitaran,sub_cen,Chanpura,NA,26.2031,73.9364,Y,Physical,Rural,Public,NA
Rajasthan,Pali,Jaitaran,sub_cen,Bagatpura,NA,26.2031,73.9364,Y,Physical,Rural,Public,6674464539
Rajasthan,Pali,Jaitaran,sub_cen,Balupura,NA,26.2031,73.9364,Y,Physical,Rural,Public,3862718826
Rajasthan,Pali,Jaitaran,sub_cen,Bakaws,NA,26.2031,73.9364,Y,Physical,Rural,Public,NA
Rajasthan,Pali,Jaitaran,sub_cen,Mundawa,NA,26.2031,73.9364,Y,Physical,Rural,Public,8176466731
Rajasthan,Tonk,Tonk,sub_cen,JAWALI,NA,26.204348,75.664447,Y,Physical,Rural,Public,8387544516
Rajasthan,Tonk,Malpura,sub_cen,Tantia,NA,26.205744,75.312064,Y,Physical,Rural,Public,6187765380
Rajasthan,Karauli,Sapotra,sub_cen,Patipura,NA,26.205745,76.843266,Y,Physical,Rural,Public,NA
Rajasthan,Karauli,Sapotra,sub_cen,Nibhaira,NA,26.205805,76.906683,Y,Physical,Rural,Public,NA
Rajasthan,Barmer,Balotra,sub_cen,Navora Bera,NA,26.206124,72.230457,Y,Physical,Rural,Public,NA
Rajasthan,Pali,Raipur,sub_cen,Rawaniya,NA,26.2064342,74.3528822,Y,Physical,Rural,Public,NA
Rajasthan,Ajmer,Arain,sub_cen,Devria,NA,26.206582,75.101767,Y,Physical,Rural,Public,NA
Rajasthan,Jodhpur,Bilara,sub_cen,LAMBA,NA,26.2071802,73.5570585,Y,Physical,Rural,Public,NA
Rajasthan,Karauli,Sapotra,sub_cen,Nainiyaki,NA,26.208046,76.814582,Y,Physical,Rural,Public,NA
Rajasthan,Jodhpur,Luni,sub_cen,Pal,NA,26.2082337,72.9608202,Y,Physical,Rural,Public,NA
Rajasthan,Chittaurgarh,Chittaurgarh,sub_cen,Pal,NA,26.208234,72.96082,Y,Physical,Rural,Public,NA
Rajasthan,Udaipur,Sarada,sub_cen,Neemoda,NA,26.2082447,72.9608092,Y,Physical,Rural,Public,NA
Rajasthan,Ajmer,Bhinai,sub_cen,Dabrela,NA,26.20849,75.00854,Y,Physical,Rural,Public,NA
Rajasthan,Barmer,Balotra,sub_cen,Patasar,NA,26.208685,72.431732,Y,Physical,Rural,Public,NA
Rajasthan,Barmer,Balotra,sub_cen,Vadiyo Ki Dhani,NA,26.208993,72.594419,Y,Physical,Rural,Public,NA
Rajasthan,Sawai Madhopur,Sawai Madhopur,sub_cen,Tapur,NA,26.20906,76.11274,Y,Physical,Rural,Public,1127271623
Rajasthan,Ajmer,Masooda,sub_cen,Nasoon,NA,26.209229,74.587335,Y,Physical,Rural,Public,NA
Rajasthan,Sawai Madhopur,Bonli,sub_cen,Gojari,NA,26.210882,76.436062,Y,Physical,Rural,Public,1418477731
Rajasthan,Jodhpur,Luni,sub_cen,Rabariya,NA,26.2126125,72.7392711,Y,Physical,Rural,Public,NA
Rajasthan,Jodhpur,Luni,sub_cen,Bhagtasni,NA,26.2133428,73.02431,Y,Physical,Rural,Public,NA
Rajasthan,Tonk,Malpura,sub_cen,Rindla,NA,26.214129,75.321536,Y,Physical,Rural,Public,3386418333
Rajasthan,Jaisalmer,Ramgarh,sub_cen,Sihdar,NA,26.21545,70.633576,Y,Physical,Rural,Public,NA
Rajasthan,Jodhpur,Bilara,sub_cen,PICHIYAK,NA,26.2156795,73.6874664,Y,Physical,Rural,Public,NA
Rajasthan,Jodhpur,Luni,sub_cen,Gangana,NA,26.2157438,72.9519622,Y,Physical,Rural,Public,NA
Rajasthan,Jodhpur,Bilara,sub_cen,MATWALO KI DHANI,NA,26.2168188,73.5279807,Y,Physical,Rural,Public,NA
Rajasthan,Sawai Madhopur,Sawai Madhopur,sub_cen,Mahapura,NA,26.21742,76.0726,Y,Physical,Rural,Public,2864823667
Rajasthan,Ajmer,Srinagar,sub_cen,Bhatiyani,NA,26.218046,74.774668,Y,Physical,Rural,Public,NA
Rajasthan,Tonk,Todaraisingh,sub_cen,Manda,NA,26.218207,75.545138,Y,Physical,Rural,Public,4488325533
Rajasthan,Tonk,Newai,sub_cen,Natwada,NA,26.218289,75.96229,Y,Physical,Rural,Public,3812386831
Rajasthan,Ajmer,Bhinai,sub_cen,Bhagwant Pura,NA,26.218397,74.912108,Y,Physical,Rural,Public,NA
Rajasthan,Sawai Madhopur,Bonli,sub_cen,Jolanda,NA,26.22032,76.33117,Y,Physical,Rural,Public,4461463863
Rajasthan,Ajmer,Pisangan,sub_cen,Jaswantpura,NA,26.220521,74.824394,Y,Physical,Rural,Public,NA
Rajasthan,Ajmer,Srinagar,sub_cen,Jasvantpura,NA,26.220521,74.824394,Y,Physical,Rural,Public,NA
Rajasthan,Jodhpur,Luni,sub_cen,Bujhawar,NA,26.2214397,72.90471,Y,Physical,Rural,Public,NA
Rajasthan,Jodhpur,Bawri,sub_cen,BASNI,NA,26.2214767,72.9992013,Y,Physical,Rural,Public,NA
Rajasthan,Jodhpur,Balesar,sub_cen,BASNI,NA,26.2214767,72.9992013,Y,Physical,Rural,Public,NA
Rajasthan,Pali,Jaitaran,sub_cen,Phoolmal,NA,26.2225653,73.9572656,Y,Physical,Rural,Public,NA
Rajasthan,Pali,Jaitaran,sub_cen,Talkiya,NA,26.2230803,73.9577937,Y,Physical,Rural,Public,NA
Rajasthan,Tonk,Tonk,sub_cen,Kuredi,NA,26.223204,75.708073,Y,Physical,Rural,Public,3565116328
Rajasthan,Karauli,Sapotra,sub_cen,Bagida,NA,26.223375,76.690357,Y,Physical,Rural,Public,NA
Rajasthan,Tonk,Tonk,sub_cen,RAHIMPURA NAYAGAON,NA,26.224142,75.60335,Y,Physical,Rural,Public,8625884252
Rajasthan,Jodhpur,Luni,sub_cen,Janadesar,NA,26.2254178,72.7665296,Y,Physical,Rural,Public,NA
Rajasthan,Tonk,Tonk,sub_cen,Kureda,NA,26.225551,75.731334,Y,Physical,Rural,Public,4874136270
Rajasthan,Pali,Raipur,sub_cen,Sumel,NA,26.2268372,74.3294199,Y,Physical,Rural,Public,NA
Rajasthan,Jodhpur,Luni,sub_cen,Jhalamand,NA,26.2284455,73.0449551,Y,Physical,Rural,Public,NA
Rajasthan,Barmer,Baytu,sub_cen,Mado Ki Dhani,NA,26.228514,71.696999,Y,Physical,Rural,Public,NA
Rajasthan,Barmer,Baytu,sub_cen,Patlinadi,NA,26.228514,71.696999,Y,Physical,Rural,Public,NA
Rajasthan,Karauli,Sapotra,sub_cen,Khijura,NA,26.229019,76.938379,Y,Physical,Rural,Public,NA
Rajasthan,Tonk,Tonk,sub_cen,KAKRAJKALA,NA,26.229385,75.79819,Y,Physical,Rural,Public,4222772883
Rajasthan,Sawai Madhopur,Bonli,sub_cen,Hanootya,NA,26.23032,76.18557,Y,Physical,Rural,Public,2428862672
Rajasthan,Sawai Madhopur,Bonli,sub_cen,Bhedoli,NA,26.23032,76.18557,Y,Physical,Rural,Public,6782853755
Rajasthan,Sawai Madhopur,Bonli,sub_cen,Dhorala,NA,26.23032,76.18557,Y,Physical,Rural,Public,4588516866
Rajasthan,Sawai Madhopur,Bonli,sub_cen,Gangawara,NA,26.23032,76.18557,Y,Physical,Rural,Public,5223121434
Rajasthan,Karauli,Sapotra,sub_cen,dayarampura,NA,26.230337,77.033365,Y,Physical,Rural,Public,NA
Rajasthan,Karauli,Sapotra,sub_cen,Pardampura,NA,26.230848,76.631163,Y,Physical,Rural,Public,NA
Rajasthan,Ajmer,Pisangan,sub_cen,Dongriya Khurd,NA,26.232155,75.483991,Y,Physical,Rural,Public,NA
Rajasthan,Tonk,Tonk,sub_cen,HATHONA,NA,26.232613,75.91729,Y,Physical,Rural,Public,7547726856
Rajasthan,Karauli,Sapotra,sub_cen,Kased,NA,26.233333,77.1,Y,Physical,Rural,Public,NA
Rajasthan,Jodhpur,Bilara,sub_cen,SINDI NAGAR,NA,26.2345108,73.4681081,Y,Physical,Rural,Public,NA
Rajasthan,Jodhpur,Bilara,sub_cen,RAVANIANA,NA,26.23469,73.0243094,Y,Physical,Rural,Public,NA
Rajasthan,Tonk,Tonk,sub_cen,SOHELA,NA,26.235273,75.849764,Y,Physical,Rural,Public,3223254115
Rajasthan,Rajsamand,Bhim,sub_cen,Togi,NA,26.23535,74.6075,Y,Physical,Rural,Public,NA
Rajasthan,Rajsamand,Bhim,sub_cen,Dnsriya,NA,26.23535,74.6075,Y,Physical,Rural,Public,NA
Rajasthan,Ajmer,Pisangan,sub_cen,Lamana,NA,26.236115,74.481504,Y,Physical,Rural,Public,NA
